area,perimeter,circularity,aspect_ratio,solidity,extent,mean_h,std_h,mean_s,std_s,mean_v,std_v,dark_pct,glcm_contrast_0,glcm_homogeneity_0,glcm_energy_0,glcm_contrast_45,glcm_homogeneity_45,glcm_energy_45,glcm_contrast_90,glcm_homogeneity_90,glcm_energy_90,glcm_contrast_135,glcm_homogeneity_135,glcm_energy_135,lbp_mean,lbp_std,lbp_entropy,lbp_energy,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,filename,label
4682.0,257.62236416339874,0.8864906321872054,1.0526315789473684,0.9848548590660496,0.7700657894736842,16.650396328744264,2.8047305027300546,94.4121818940342,26.258898122672505,132.65456821026282,41.86851890693291,0.926849365234375,63.95278799019796,0.9420054171529714,0.9254001743530499,96.36850442138014,0.9379249594153316,0.9245382983746242,65.64568014706082,0.9418054214161238,0.9253389449179302,84.33700884275504,0.9378063848433934,0.9245690770822604,4.5963704630788484,2.3644732168611173,3.0954692478818306,0.1340809999427389,0.0458906967042136,0.06049228201919066,0.052774301209845643,0.15143929912390489,0.21506049228201918,0.18335419274092615,A_011.jpg,A
3863.0,234.30865681171417,0.884215051384372,0.9722222222222222,0.9844546381243628,0.766468253968254,17.97124842370744,1.6227203290014314,90.08020176544767,22.592271194810646,173.01765447667086,23.175435772604075,0.9394989013671875,58.611213235295246,0.9528312738854663,0.9381611494863434,75.63909265667326,0.9492220510244941,0.937472268735621,53.85337009804024,0.9533437653199438,0.9381919691236696,82.90420607458962,0.949593624253637,0.937441544767341,4.71828499369483,2.5360117201286334,3.1825604759248534,0.12059779056657483,0.05472887767969735,0.06809583858764187,0.05952080706179067,0.1253467843631778,0.19419924337957126,0.15737704918032788,A_012.jpg,A
5398.0,278.93607211112976,0.8718331578246096,1.036144578313253,0.9837798432659012,0.7562342392827123,17.361116144229026,1.7667632413224252,109.16868998006885,31.400290568777997,137.23881137887298,32.231758499229365,0.9157867431640625,75.35860906862979,0.928140737752579,0.9141869592257124,105.36206074587041,0.9245814938587118,0.9132657207205772,76.86418504902223,0.9287755421235917,0.9141409815556849,110.45277970011838,0.9242608818481842,0.9132658015825792,4.630367820257293,2.487801380367444,3.1495220038493854,0.12630373302972442,0.052364558796883495,0.06613516941474905,0.06522920818988948,0.12846530168508788,0.21543757927160717,0.1583620221054539,A_013.jpg,A
5855.5,292.00713980197906,0.8629525342844074,1.0113636363636365,0.984448554135844,0.7476378958120531,17.14292878635908,1.6617511542465526,108.29421598127716,25.632377043579176,153.17118020728853,23.26624320332668,0.908721923828125,58.94087009804,0.9265634348245154,0.9070209946421501,82.54708189158308,0.9216291526528224,0.9060710040150521,62.020863970589076,0.9290712250195777,0.9070061463880424,86.48811995386662,0.9216930768409464,0.9060557297295502,4.663657639585423,2.41475457291555,3.1137867101708565,0.13151116114419262,0.044801069876295556,0.06536275493146106,0.053995319291206954,0.1335673687729856,0.22066198595787362,0.17285188900033432,A_014.jpg,A
6186.0,297.42135405540466,0.8787705350713847,1.0224719101123596,0.9868389566882029,0.763797999753056,18.498020585906573,1.611848707574097,103.60269200316706,24.760113233214557,160.16183689627871,18.08038093112884,0.9036407470703125,66.68422181372668,0.9220787874477543,0.9019049834204826,97.06088427528067,0.9178139970725709,0.9008580610124503,69.06393995098097,0.9218352077453671,0.9018743618979854,89.64788927335837,0.9170136253178914,0.9009501913253065,4.752177355502771,2.6579973161383865,3.228140573219548,0.11332439384165566,0.05954077593032463,0.08044338875692796,0.061916072842438635,0.12541567695961994,0.1634204275534442,0.1466349960411718,A_015.jpg,A
4347.5,249.03657722473145,0.8808930371661478,0.9240506329113924,0.9850458819530985,0.7538581584879487,18.417283950617286,1.7014728640288002,96.95084175084175,26.029803493040294,160.6615039281706,25.97185538734589,0.9320220947265625,56.496936274510944,0.9457817628220977,0.9305475244491767,68.67949250288517,0.941410804618728,0.9298748420728873,48.19381127451084,0.9449625599748173,0.9306393568234799,76.03632449058266,0.9416694839721071,0.929797960794488,4.661503928170595,2.5412223400849117,3.2030079343336175,0.11739306016896739,0.057912457912457915,0.06689113355780023,0.06980920314253647,0.12996632996632998,0.17777777777777778,0.16251402918069585,A_016.jpg,A
5468.0,281.2792179584503,0.8684865120560675,1.0864197530864197,0.9832763891386441,0.7671156004489338,17.932212484349847,2.2208306574523897,104.67948488642462,28.882308371798253,148.48005723484172,33.466939578978355,0.9147186279296875,55.892034313726725,0.9351844170266026,0.913116034749915,83.69168781238172,0.930441024090671,0.9121596594044858,63.62726715686403,0.9351874361120283,0.9130088247273189,84.32944252211007,0.9282819231272339,0.9120979117477991,4.679663745304954,2.4209659913386306,3.1395565414972353,0.12729438658553918,0.046145591128599533,0.059917724915042034,0.05651940618851726,0.14398139867644427,0.21015918440350564,0.16294043999284563,A_017.jpg,A
4540.0,253.62236392498016,0.8869326133373765,1.0,0.9870638112838352,0.7657277787147917,14.929677419354839,2.4152741787025587,112.27569892473119,29.129472028180263,101.89204301075269,26.75090112276352,0.929168701171875,59.99761029411901,0.9442952934562375,0.9275916533173129,78.06077662437784,0.9412221115745204,0.9267843986110532,54.518106617648094,0.9456020179974808,0.9275917952379971,80.38785082660851,0.9396755501661898,0.9268149945315082,4.655913978494624,2.3526449250020574,3.068528592797989,0.14011303040813966,0.044946236559139784,0.057634408602150536,0.05010752688172043,0.12645161290322582,0.24580645161290324,0.1804301075268817,A_018.jpg,A
6006.5,291.66399443149567,0.887290244966346,1.0227272727272727,0.9871805407182184,0.7583964646464646,15.238747553816047,2.4182145294222264,115.19895629484671,27.93996123843527,104.09018264840182,30.9492491401822,0.90643310546875,67.26936274509953,0.9257988977921539,0.9047223824189602,92.58356016916912,0.9198284532352691,0.9037174720095789,66.31035539215854,0.9239491757224721,0.9046917749421657,91.70786620530833,0.9199554002699251,0.9038251603057066,4.69406392694064,2.509345348513259,3.1641364367402156,0.1234769193847552,0.05185909980430528,0.0702870189171559,0.05348988910632746,0.1333985649054142,0.20319634703196346,0.15720808871493802,A_019.jpg,A
5150.0,272.4507911205292,0.8718483429121396,1.0246913580246915,0.9838571019199541,0.7660270712479548,16.647750996394002,2.162159507280306,109.06870373884988,32.341198904248365,128.46896944391725,31.814584820011497,0.9196014404296875,66.31243872549193,0.9332537874428132,0.9180474361864843,93.12996539792637,0.9296867383349678,0.9171413433416638,62.47751225490407,0.933703198695237,0.9180167329245404,89.93448673587334,0.9300984915563323,0.9171413492082321,4.701840956538242,2.6513976140491375,3.2348954030151087,0.11243658275317434,0.06073258682862023,0.07838299487568799,0.06699563484532169,0.13380148035680395,0.16321882710191687,0.14082368570886317,A_020.jpg,A
4949.5,269.0365780591965,0.8593073603195233,1.0506329113924051,0.985465405674465,0.7548421534238219,18.470495362147226,1.6793677713458042,96.34754292480758,22.754223402141843,162.9295441089402,19.48378530283672,0.9226837158203125,53.010049019608694,0.9368845846904392,0.9211735345336988,77.10843521722676,0.9334079506538355,0.9203717541335673,60.206219362746154,0.9369810360861649,0.9211122403651016,84.79406382160994,0.9326155504681967,0.9201717966511582,4.679100059206631,2.572655186026887,3.2063992774716406,0.11641419620853992,0.058219853956976514,0.0732188671797908,0.05960134201697257,0.1407144266824551,0.16952832050522992,0.15334517465956188,A_021.jpg,A
5086.0,270.9360725879669,0.8706679492636956,0.9411764705882353,0.9841331269349846,0.7479411764705882,18.88641168556602,1.7059363912558003,85.84355179704016,20.9548201619338,167.78973669037094,22.224960523147857,0.9206085205078125,67.56274509804003,0.9332358796562892,0.9189982456655448,89.64299884660107,0.9302807628039567,0.9182034243802852,64.32542892156965,0.9350140140191947,0.9190752026939101,95.9913264129226,0.9300616545066875,0.9181726304942199,4.662694599269652,2.61293184812024,3.2107202549584115,0.11635967200430539,0.06207956947914665,0.07783970786084951,0.06150297905054776,0.1266576974822218,0.1845089371516433,0.1453007880069191,A_022.jpg,A
4459.0,255.13708293437958,0.8607958505010144,0.9367088607594937,0.9801077041433125,0.7627437564146425,15.913366878144826,2.695584650845985,110.8313279369941,30.80906029049324,118.18792386786261,37.84816230014966,0.9302520751953125,58.72484681372714,0.9441655023021012,0.9287704513002136,85.25277970011825,0.9409508238300036,0.9279987483811104,56.604503676472234,0.9445664259235876,0.9288469778235485,80.26389850057983,0.9407635782292042,0.9279678917078316,4.710347845110479,2.531123290555869,3.1732397709658096,0.12280520556076252,0.05666156202143951,0.06716254648873332,0.05972434915773354,0.11441697659155546,0.20914460730693502,0.15598337344126012,A_023.jpg,A
5582.0,283.76449954509735,0.8711312075474243,0.9770114942528736,0.9817094618360886,0.7548343475321163,17.185801928133216,1.7238365969044551,107.54531113058721,27.014666504012315,164.24347063978965,21.93251868482062,0.9129486083984375,67.9685661764715,0.9302600604443071,0.9112784847509484,94.4813533256475,0.9256808688496935,0.9103761954508628,65.58606004902087,0.9305998626055064,0.911309053377731,94.69330257593546,0.9260947994222669,0.9103761566775547,4.682559158632778,2.4856508320650104,3.161489940265742,0.12406359721049773,0.04890446976336547,0.06906222611744084,0.05661700262927257,0.13567046450482034,0.20718667835232252,0.15460122699386503,A_024.jpg,A
6399.5,306.8355675935745,0.8541703781690805,1.0108695652173914,0.983479329952359,0.7479546517064048,17.49701515383438,1.980820009470532,92.61426603398132,20.569981317330388,165.0,29.922503097876533,0.9003143310546875,59.45150122549119,0.9250062858890724,0.8985230837594184,86.181007304886,0.9193085713871161,0.8974007818296241,58.93697916666782,0.9240748180044228,0.8985076798184274,78.47618608227964,0.9180479679364553,0.8975695921883727,4.7788152456757995,2.5777779648731878,3.2179280056874133,0.11479256756001607,0.05740088780039798,0.06658502984846165,0.06046226848308587,0.130720955150773,0.16607990203581816,0.15505893157814174,A_025.jpg,A
5120.0,271.62236428260803,0.8720648356520327,1.0123456790123457,0.9838585703305149,0.7708521529659741,14.709295667112045,2.4079248692973962,110.31704523764077,30.113199892423857,110.18133231532735,33.760838034998955,0.9200592041015625,65.73477328431547,0.9341230004924049,0.9185071204254868,92.87732410611554,0.9298169793065184,0.9176181688601281,64.4026960784336,0.9343531645217323,0.918491820229912,94.92226066897551,0.9298327620142571,0.9175874364586382,4.652796335178469,2.4650036300774536,3.12094037662823,0.13127187365115633,0.05134567665585035,0.06260736781828594,0.05478144684100019,0.13552204619202138,0.22733346058408094,0.16415346440160336,A_026.jpg,A
5255.0,277.6223632097244,0.8567886227374808,1.0493827160493827,0.9832538123304332,0.7632534495279594,16.39761949042217,2.412843383080108,108.57002045750419,26.261102533702097,150.1759345359866,34.85435987708981,0.9179534912109375,59.19721200980508,0.9354818811633778,0.9163946242805526,88.9003613994648,0.9312628962437091,0.9153740265812184,58.98409926470728,0.9371753945659974,0.9163334851031654,82.64904267589671,0.9313620808453792,0.9154970978239185,4.807141528733495,2.6206787635208215,3.220644048619186,0.11443636682722329,0.05467732936581737,0.073275060442626,0.0636042402826855,0.12293100241770503,0.16775153431281384,0.15026966710061374,A_027.jpg,A
7546.5,333.32084798812866,0.8535529827957015,1.105263157894737,0.9844758985062945,0.7565413533834586,17.204498179927196,1.9599912830979327,109.68486739469579,28.899093095055512,159.48283931357255,26.34744927020342,0.88262939453125,74.55245098039305,0.9103533595921673,0.8807222630127154,104.91457131872576,0.9041221996545651,0.8795609314589076,78.9823223039224,0.9111866529271831,0.8805692965882916,117.09800845828798,0.9032229179870526,0.8793914420010008,4.697997919916797,2.4072349663136325,3.1210432042647196,0.1299671045604175,0.041081643265730626,0.06370254810192408,0.05590223608944358,0.13793551742069682,0.2109984399375975,0.17693707748309934,A_028.jpg,A
5094.0,269.27921736240387,0.882801641169166,0.9878048780487805,0.9840625905534628,0.7669376693766937,15.060065246593744,1.9693584214595141,115.90347342160814,30.19264077426849,114.03646133179812,31.408834525796184,0.9204864501953125,58.80753676470736,0.9351361759373427,0.9189211619791671,86.65427143406693,0.931655151672743,0.9180491826895089,59.27215073529565,0.9364207655590251,0.9189366512709933,77.59600153787234,0.9319190127425185,0.9180799342824285,4.718672039915563,2.58234462891429,3.2040643870062495,0.11716071147047669,0.05296488198042602,0.07215505661101516,0.06716561120706198,0.13298791018998274,0.17962003454231434,0.153713298791019,A_029.jpg,A
6545.0,308.2497799396515,0.8655934560187816,0.9787234042553191,0.9822902596428036,0.7568223866790009,16.670908818685433,2.237462200549463,111.26171582572242,29.59336764217527,153.3115735888606,31.40351346723447,0.8980865478515625,62.508946078432785,0.9255319554470087,0.8962547493767181,78.77013456363129,0.917372134862848,0.8952154458035354,52.74108455882493,0.9219618501345775,0.8962847878568252,84.978762014612,0.9174957030190088,0.8952463561586884,4.772570744123372,2.4877461314494305,3.160846312963222,0.12367817994563031,0.04791136397664321,0.06318311124419823,0.053451115436442584,0.13220541997304985,0.2013774517143285,0.15885611618505766,A_030.jpg,A
5642.5,285.8650050163269,0.867679716823559,1.0357142857142858,0.983442265795207,0.7720990695128627,12.122746185852982,2.59510821223712,105.76300277392511,25.56166914350883,97.0244452149792,28.74919510790533,0.9119873046875,70.56317401960857,0.929665937026661,0.9103605625140726,101.7854056132304,0.9244750626838139,0.9093314795902374,69.23100490196157,0.9295111596836767,0.910314630350662,100.70425221069299,0.9243104902676691,0.9094082149354737,4.639389736477115,2.385953849474574,3.099714746785215,0.13502265596595883,0.043169209431345355,0.06536061026352288,0.05218446601941747,0.13349514563106796,0.24011789181692095,0.16314147018030514,A_031.jpg,A
5550.5,287.17871272563934,0.8457411892603663,1.0,0.9812604967736233,0.7333201215484212,15.06308370044053,2.782811180781784,109.44493392070484,30.236336461561923,144.17691629955948,41.37128412271194,0.9134063720703125,58.73890931372673,0.9342522437921159,0.9117378051058294,79.95109573241375,0.9291318555910549,0.9108988968007309,57.17190563725654,0.9334360551208883,0.9117377588423168,86.63178777393603,0.9273812484076868,0.9107295562503275,4.694449339207049,2.4619814073377273,3.1661989230401173,0.1228788759727532,0.04581497797356828,0.06748898678414098,0.060088105726872246,0.13797356828193832,0.19330396475770925,0.16722466960352422,A_032.jpg,A
7494.0,328.7350620031357,0.8714279760925044,1.0204081632653061,0.9859877639628972,0.7646938775510204,16.661647243682076,1.978729912661476,108.8822836192222,26.05412616537761,161.25310985989262,34.42090130801638,0.8834686279296875,69.27524509804017,0.9067103973706163,0.8815159490710046,100.29514801999646,0.9009128642101413,0.8803889655030431,76.05177696078569,0.9089026950225066,0.8814856369178277,105.39641676278747,0.9023064327349916,0.8803275906488067,4.664789838941993,2.4328580348191973,3.1384287201267655,0.12809465382801308,0.04884116799790494,0.05892366112347781,0.05957836846929423,0.13709571821395836,0.21814848762603117,0.1614508314783292,A_033.jpg,A
5090.0,271.2792181968689,0.8691497228381596,1.0246913580246915,0.9844309061019244,0.7571024840101145,11.75768049155146,2.3707848349337466,94.97062211981567,21.65171928508366,86.39266513056836,23.147178200421898,0.9205322265625,57.391758578432196,0.9422154626340902,0.9189861589592135,77.33708573625817,0.9364518772328582,0.9181134381885131,54.83048406862817,0.9408576374711896,0.9189550267187134,75.69713187235935,0.9363775447688587,0.9180824627625707,4.777457757296467,2.5333063077389584,3.190216615816425,0.119472567903332,0.051267281105990783,0.07430875576036866,0.053763440860215055,0.11386328725038403,0.19297235023041476,0.1597542242703533,A_034.jpg,A
5576.0,284.10764479637146,0.8680940694679502,1.0357142857142858,0.9848110208406924,0.7629994526546251,12.60719298245614,2.232515106242257,97.15543859649122,23.585225383417065,119.35947368421053,24.45306438092634,0.91302490234375,85.55891544117668,0.9352774580816599,0.9114024824166806,117.114371395622,0.9297348089329794,0.910423421594671,82.09408700980453,0.9352134922659137,0.9113565289320686,117.03249519416025,0.929352013551683,0.9104540238986131,4.746666666666667,2.459289109473835,3.1597076272411013,0.1240742997845491,0.045263157894736845,0.06859649122807017,0.05263157894736842,0.1270175438596491,0.20526315789473684,0.1612280701754386,A_035.jpg,A
4862.0,264.79393672943115,0.8713823235145663,1.0384615384615385,0.9837126960040465,0.7695473251028807,15.983527521092808,1.7234847285741428,105.10787464845319,27.17719732611454,175.98754519887504,27.705234118297657,0.924041748046875,74.17080269607912,0.9451279989437228,0.9225521410552644,105.64890426759133,0.9397040467748089,0.9216941273226967,76.7496323529419,0.9434705213192602,0.9225060467588996,107.51772395232838,0.9372575179735149,0.9216324681473714,4.675371635194858,2.3489909001078852,3.0974822921952003,0.1340654201911472,0.04198473282442748,0.0650863800723182,0.046805946163117715,0.12957010847730013,0.22257934913619928,0.18441141020490157,A_036.jpg,A
5821.0,291.27921772003174,0.862161179895895,1.0470588235294118,0.9831109609863199,0.7694646397884997,16.604639435199193,1.7592591519604732,102.94957135653051,27.040672973457006,186.3815767355858,21.037207473996013,0.9092254638671875,86.8213235294127,0.9318991281109495,0.9075718006322443,126.03930795847903,0.9260067746000651,0.906531784483435,87.66954656862782,0.9315673970124144,0.9075106028286086,127.58579008073977,0.9250694442324304,0.906562470479222,4.647335686670028,2.275528872030019,3.0246834647492706,0.14622642322462964,0.03916624642797109,0.0547991259035132,0.04168767860144562,0.1418725836275004,0.2472684484787359,0.1938140864010758,A_037.jpg,A
6088.0,296.93607199192047,0.8676780067409915,1.0,0.9832835338770896,0.7685898245171064,15.21389514313284,1.5667582257616681,86.29189449983917,25.277517930970387,161.123512383403,32.10474359580609,0.905120849609375,103.84034926470902,0.9217508406425216,0.9033881374833853,153.44233756247917,0.9162755455262896,0.9023630108071583,102.75266544117969,0.9213726152019633,0.9033881803430978,150.61573241061313,0.9161948683052054,0.9023937499120692,4.547603731103249,2.2791801503043945,3.0138277653268863,0.15012733965998545,0.04277902862656803,0.05596654872949502,0.051463493084593116,0.13605660984239304,0.2687359279511097,0.18205210678674816,A_038.jpg,A
7624.5,340.83556747436523,0.8247672647294009,1.0612244897959184,0.9786919966626019,0.7480867346938775,16.872282958199357,1.8182418622872718,86.7751768488746,23.324284597354122,192.4733118971061,26.483299869720483,0.8813629150390625,102.6917892156883,0.9131068391693489,0.8794052320907526,156.2467051134238,0.9046478978906431,0.8781153025066453,108.29941789215883,0.9148650363195924,0.87931382115425,157.03732410611727,0.9044338380838496,0.8781306555678544,4.675627009646302,2.232295296717341,2.9961516018972674,0.15209525128979232,0.03755627009646302,0.051061093247588424,0.04180064308681672,0.1252733118971061,0.259935691318328,0.20630225080385853,A_039.jpg,A
4543.0,259.62236428260803,0.8469707254781571,1.0128205128205128,0.9799396031061259,0.737260629665693,14.537800687285223,2.0847253294153782,92.77147766323024,22.949840962891436,158.46735395189003,35.166018374631065,0.928955078125,89.31299019608102,0.9417464330761849,0.927483274405812,132.26171472510777,0.9368707728600546,0.9265989057022685,89.37055759804124,0.9413837961330922,0.9274679964773669,123.8431372549053,0.9375821998184857,0.926721956169123,4.537156357388316,2.288923160196586,3.0445544055744476,0.14381159144318084,0.042310996563573885,0.05627147766323024,0.058848797250859106,0.14132302405498282,0.2504295532646048,0.18213058419243985,A_040.jpg,A
6003.0,295.2792180776596,0.8651918964271954,1.0705882352941176,0.9824877250409165,0.7760827407886232,17.048263492581118,1.4461198699726416,90.96282406652536,25.23564315191088,195.99380401108755,17.85165315566292,0.9064178466796875,87.20382965686392,0.9281196282802413,0.9047555240100984,133.52485966936075,0.9229371460127365,0.9036733144552134,99.60091911764793,0.9288831029850684,0.9046640198484887,137.9227374086923,0.9223092777841172,0.9037040158604862,4.678297733572477,2.3974918081646526,3.0945412789841105,0.1342660912626783,0.04712212620251101,0.06065547040600033,0.04907875428012392,0.13223544757867275,0.22093592043045818,0.1837599869558128,A_041.jpg,A
4996.0,269.4213535785675,0.8649047182811929,1.024390243902439,0.9817252898408332,0.7253193960511034,17.423596165134025,1.5798027153866745,88.23557033848562,21.2332287832358,199.05674036392097,20.25821159473641,0.9220123291015625,83.07138480392223,0.9416736884742403,0.9204564241918454,115.05559400231125,0.9363502622873454,0.9196201364034794,88.60235906862839,0.9420139910753635,0.9204255284941629,118.5889734717449,0.9375388276696527,0.9196512009014485,4.730189786734495,2.4762195814104153,3.164427046784351,0.12317439173953952,0.04950107611035023,0.06906671884171395,0.053022891801995695,0.12522011348072784,0.1948738016043827,0.17100371747211895,A_042.jpg,A
7511.0,327.4213536977768,0.8804275554310341,1.0103092783505154,0.9867314766158697,0.7901325478645066,17.017766165904636,1.5086765735085688,88.67811887655127,21.824586848446824,194.86832135858916,17.46710734638747,0.8831939697265625,108.22671568627563,0.9136691158505106,0.8812614623345096,160.6980084582889,0.9061472775484174,0.8800706858490209,106.08468137255053,0.9131351094486405,0.8812460566322414,154.30305267205375,0.904843505527204,0.8800701668574037,4.688961463096016,2.3618018684451916,3.098526955834466,0.1333143170897468,0.04141084258654474,0.06440235140431091,0.04532984977139125,0.13821032005225342,0.2147615937295885,0.18576094056172437,A_043.jpg,A
